timestamp,open,high,low,close,volume
2025-07-04 11:15:00+05:30,25424.05,25424.95,25331.65,25352.9,0.0
2025-07-04 10:15:00+05:30,25409.6,25426.85,25395.75,25423.55,0.0
2025-07-04 09:15:00+05:30,25428.85,25458.65,25370.55,25410.25,0.0
2025-07-03 15:15:00+05:30,25399.5,25418.45,25388.65,25397.4,0.0
2025-07-03 14:15:00+05:30,25491.75,25495.15,25384.35,25397.95,0.0
2025-07-03 13:15:00+05:30,25506.9,25587.5,25479.75,25492.1,0.0
2025-07-03 12:15:00+05:30,25503.8,25538.55,25486.45,25507.55,0.0
2025-07-03 11:15:00+05:30,25554.85,25576.7,25484.85,25503.95,0.0
2025-07-03 10:15:00+05:30,25542.5,25567.5,25526.45,25554.2,0.0
2025-07-03 09:15:00+05:30,25505.1,25559.8,25429.75,25543.05,0.0
2025-07-02 15:15:00+05:30,25459.35,25459.9,25440.05,25442.85,0.0
2025-07-02 14:15:00+05:30,25417.15,25472.8,25378.75,25459.55,0.0
2025-07-02 13:15:00+05:30,25463.45,25463.65,25383.95,25415.3,0.0
2025-07-02 12:15:00+05:30,25499.15,25501.35,25460.35,25463.1,0.0
2025-07-02 11:15:00+05:30,25477.3,25503.95,25463.4,25499.5,0.0
2025-07-02 10:15:00+05:30,25525.05,25528.15,25466.7,25477.2,0.0
2025-07-02 09:15:00+05:30,25588.3,25608.1,25513.05,25526.1,0.0
2025-07-01 15:15:00+05:30,25537.0,25556.95,25527.0,25533.0,0.0
2025-07-01 14:15:00+05:30,25552.1,25552.2,25515.05,25537.25,0.0
2025-07-01 13:15:00+05:30,25531.2,25551.85,25509.2,25551.85,0.0
2025-07-01 12:15:00+05:30,25524.65,25551.3,25522.45,25531.2,0.0
2025-07-01 11:15:00+05:30,25524.4,25535.6,25501.8,25524.4,0.0
2025-07-01 10:15:00+05:30,25530.65,25554.25,25513.3,25524.1,0.0
2025-07-01 09:15:00+05:30,25551.35,25593.4,25513.8,25531.3,0.0
2025-06-30 15:15:00+05:30,25524.8,25526.1,25505.35,25507.45,0.0
2025-06-30 14:15:00+05:30,25490.9,25526.65,25477.6,25525.15,0.0
2025-06-30 13:15:00+05:30,25506.25,25518.8,25473.3,25489.65,0.0
2025-06-30 12:15:00+05:30,25586.9,25599.3,25499.1,25505.7,0.0
2025-06-30 11:15:00+05:30,25547.65,25589.8,25539.0,25585.95,0.0
2025-06-30 10:15:00+05:30,25586.7,25600.0,25536.7,25547.85,0.0
2025-06-30 09:15:00+05:30,25661.65,25669.35,25543.7,25586.4,0.0
2025-06-27 15:15:00+05:30,25632.6,25649.95,25629.6,25632.45,0.0
2025-06-27 14:15:00+05:30,25634.4,25654.2,25611.25,25633.0,0.0
2025-06-27 13:15:00+05:30,25617.35,25639.35,25608.8,25634.25,0.0
2025-06-27 12:15:00+05:30,25612.45,25649.35,25612.1,25616.65,0.0
2025-06-27 11:15:00+05:30,25607.35,25617.8,25595.65,25612.25,0.0
2025-06-27 10:15:00+05:30,25568.1,25610.25,25539.6,25606.15,0.0
2025-06-27 09:15:00+05:30,25576.65,25622.5,25523.55,25567.65,0.0
2025-06-26 15:15:00+05:30,25541.05,25563.7,25528.6,25530.4,0.0
2025-06-26 14:15:00+05:30,25517.6,25565.3,25480.35,25542.1,0.0
2025-06-26 13:15:00+05:30,25393.5,25527.5,25389.3,25515.95,0.0
2025-06-26 12:15:00+05:30,25399.35,25421.2,25351.3,25392.45,0.0
2025-06-26 11:15:00+05:30,25337.85,25409.1,25306.35,25396.4,0.0
2025-06-26 10:15:00+05:30,25385.9,25395.8,25292.5,25337.75,0.0
2025-06-26 09:15:00+05:30,25268.95,25437.9,25259.9,25386.2,0.0
2025-06-25 15:15:00+05:30,25248.6,25249.65,25234.65,25236.35,0.0
2025-06-25 14:15:00+05:30,25247.05,25262.05,25215.75,25248.8,0.0
2025-06-25 13:15:00+05:30,25242.1,25266.8,25224.3,25246.05,0.0
2025-06-25 12:15:00+05:30,25194.1,25245.35,25180.3,25240.4,0.0
2025-06-25 11:15:00+05:30,25195.5,25220.5,25189.95,25194.35,0.0
2025-06-25 10:15:00+05:30,25174.9,25218.05,25172.65,25195.35,0.0
2025-06-25 09:15:00+05:30,25150.35,25208.6,25125.05,25173.9,0.0
2025-06-24 15:15:00+05:30,25042.5,25078.35,25038.85,25071.55,0.0
2025-06-24 14:15:00+05:30,25042.85,25077.05,25015.5,25041.5,0.0
2025-06-24 13:15:00+05:30,25183.35,25202.1,24999.7,25040.15,0.0
2025-06-24 12:15:00+05:30,25307.45,25311.1,25143.95,25182.35,0.0
2025-06-24 11:15:00+05:30,25256.4,25317.7,25247.9,25308.75,0.0
2025-06-24 10:15:00+05:30,25233.35,25276.45,25167.1,25256.4,0.0
2025-06-24 09:15:00+05:30,25179.9,25250.85,25118.5,25232.6,0.0
2025-06-23 15:15:00+05:30,24980.6,24986.0,24951.7,24958.9,0.0
2025-06-23 14:15:00+05:30,25013.6,25018.6,24972.5,24979.9,0.0
2025-06-23 13:15:00+05:30,24962.4,25057.0,24961.8,25015.1,0.0
2025-06-23 12:15:00+05:30,24941.6,24964.15,24938.3,24963.55,0.0
2025-06-23 11:15:00+05:30,24929.45,24968.8,24920.35,24941.9,0.0
2025-06-23 10:15:00+05:30,24863.4,24939.05,24856.75,24928.55,0.0
2025-06-23 09:15:00+05:30,24939.75,24988.1,24824.85,24863.1,0.0
2025-06-20 15:15:00+05:30,25116.05,25136.2,25072.8,25079.75,0.0
2025-06-20 14:15:00+05:30,25050.45,25132.8,25031.4,25116.6,0.0
2025-06-20 13:15:00+05:30,25038.9,25078.35,25034.55,25049.65,0.0
2025-06-20 12:15:00+05:30,25039.75,25047.75,24964.05,25038.25,0.0
2025-06-20 11:15:00+05:30,25016.65,25045.0,25002.9,25040.1,0.0
2025-06-20 10:15:00+05:30,24918.85,25040.45,24918.85,25016.55,0.0
2025-06-20 09:15:00+05:30,24787.65,24919.15,24783.65,24919.05,0.0
2025-06-19 15:15:00+05:30,24791.45,24805.15,24733.4,24744.7,0.0
2025-06-19 14:15:00+05:30,24833.3,24849.85,24787.75,24791.75,0.0
2025-06-19 13:15:00+05:30,24794.4,24842.0,24780.55,24832.4,0.0
2025-06-19 12:15:00+05:30,24811.85,24813.75,24772.2,24794.55,0.0
2025-06-19 11:15:00+05:30,24814.3,24822.2,24791.25,24811.8,0.0
2025-06-19 10:15:00+05:30,24832.4,24839.5,24796.45,24814.55,0.0
2025-06-19 09:15:00+05:30,24803.25,24863.1,24738.1,24833.2,0.0
2025-06-18 15:15:00+05:30,24813.25,24823.3,24794.95,24798.75,0.0
2025-06-18 14:15:00+05:30,24777.2,24829.65,24750.45,24813.05,0.0
2025-06-18 13:15:00+05:30,24799.85,24814.95,24765.6,24776.9,0.0
2025-06-18 12:15:00+05:30,24815.8,24817.5,24760.65,24800.5,0.0
2025-06-18 11:15:00+05:30,24837.8,24837.8,24766.9,24816.35,0.0
2025-06-18 10:15:00+05:30,24917.25,24928.85,24826.0,24837.95,0.0
2025-06-18 09:15:00+05:30,24788.35,24947.55,24776.9,24916.95,0.0
2025-06-17 15:15:00+05:30,24859.5,24868.45,24833.85,24841.5,0.0
2025-06-17 14:15:00+05:30,24862.25,24869.25,24836.75,24862.4,0.0
2025-06-17 13:15:00+05:30,24839.8,24866.25,24830.6,24862.35,0.0
2025-06-17 12:15:00+05:30,24855.05,24864.05,24813.7,24839.45,0.0
2025-06-17 11:15:00+05:30,24878.8,24899.85,24854.0,24855.7,0.0
2025-06-17 10:15:00+05:30,24851.75,24908.4,24850.25,24878.8,0.0
2025-06-17 09:15:00+05:30,24977.85,24982.05,24846.45,24851.7,0.0
